name,department,url,text_id
"Dennis Korogi, badge #None",St. Paul Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669440581/Korogi_Dennis-20-019-6360.pdf?1669440581,762
"Cory J. Kochendorfer, badge #356975",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1511324955/Cory_James_Kochendorfer_Article.pdf?1511324955,763
"Herbert Kotek, badge #None",Owatonna Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670217541/Kotek_Herbert-15-002-6212.pdf?1670217541,764
"Herbert Kotek, badge #None",Owatonna Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670217977/Kotek_enters_race_for_sheriff_Archives_southernminn.com.pdf?1670217977,765
"Lori Kratzke, badge #None",Ramsey County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670219769/Kratzke_Gambling_gets_her_sent_to_jail_Local_News_republicaneagle.com.pdf?1670219769,766
"Lori Kratzke, badge #None",Ramsey County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670219720/Kratzke_Lori_Criminal_Record.pdf?1670219720,767
"Lori Kratzke, badge #None",Ramsey County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670219377/Kratzke_Lori-07-001-9519.pdf?1670219377,768
"Carl Kratzke, badge #None",Ramsey County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670218880/Kratzke_Carl_Admin_Hearing_Record_240212983.dflt_tcm19-159764.pdf?1670218880,769
"Carl Kratzke, badge #None",Ramsey County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670218646/Kratzke_Carl-20-026-13685.pdf?1670218646,770
"Lori Kratzke, badge #None",Ramsey County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670219724/Kratzke_Lori_Theft_Conviction_Register_of_Actions.pdf?1670219724,771
"Carl Kratzke, badge #None",Ramsey County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670219221/Kratzke_Carl_Criminal_Case_Register_of_Actions.pdf?1670219221,772
"Kyle J. Kreun, badge #None",Rock County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670220482/Kreun_Rock_County_deputy_ordered_to_surrender_license__do_jail_time_-_The_Globe_News.pdf?1670220482,773
"Kyle J. Kreun, badge #None",Rock County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670220226/Kreun_Criminal_Conviction_Register_of_Action.pdf?1670220226,774
"William G. Kraus, badge #367000",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616283941/St._Paul%E2%80%99s_school_resource_officer_policies_still_leave_district_room_for_improvement.pdf?1616283941,775
"Trista Kreft, badge #1423",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637603/RCA-2021-01086_-_Legal_settlement_Workers'_Compensation_claim_of_Trista_Kreft.pdf?1638637603,776
"Christopher Kelley, badge #3680",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753848360/19-04088_Karina_Kelley.pdf?1753848360,777
"Karina Kelley, badge #3955",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753848360/19-04088_Karina_Kelley.pdf?1753848360,777
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613596936/Carlotta_Madison_Statement_and_City_Pages_article_re_Kroll.pdf?1613596936,778
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614608272/Kroll_Controversy_follows_Mpls._police_union_president_-_StarTribune.com.pdf?1614608272,779
"Jeremiah T. Kocher, badge #3772",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638148970/14-15471_Kocher_Part_1.pdf?1638148970,780
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1532851600/Kenfield_v_Kroll_et_al_20070125.pdf?1532851600,781
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1532851578/Madison_v_Kroll_et_al_20040831.pdf?1532851578,782
"Darrin Waletzki, badge #7454",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1532851578/Madison_v_Kroll_et_al_20040831.pdf?1532851578,782
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1532851583/Mahaffy_v_Kroll_et_al_Art_a_Whirl_Incident_20080822.pdf?1532851583,783
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613778289/Marsden_Building_Maintenance_v_Kroll_19990518.pdf?1613778289,784
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1532851590/Johanns_v_Kroll_et_al_19940914.pdf?1532851590,785
"William G. Kraus, badge #367000",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616283681/After_rough_student_arrest__will_St._Paul_schools_kick_police_out__%E2%80%93_Twin_Cities.pdf?1616283681,786
"Jeremiah T. Kocher, badge #3772",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638148964/14-15471_Kocher_Part_2.pdf?1638148964,787
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614608233/Kroll_Clout_of_Minneapolis_Police_Union_Boss_Reflects_National_Trend_-_WSJ.pdf?1614608233,788
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616269808/2016_Twin_Cities_Police_Unions__Teachers%E2%80%99_Involvement_In_Castile_Protest_%E2%80%98Blatant_Disrespect%E2%80%99.pdf?1616269808,789
"David A. Titus, badge #688850",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616269808/2016_Twin_Cities_Police_Unions__Teachers%E2%80%99_Involvement_In_Castile_Protest_%E2%80%98Blatant_Disrespect%E2%80%99.pdf?1616269808,789
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1597995891/Tirado_v_Minneapolis.pdf?1597995891,790
"Kevin Kuschel, badge #None",Richmond Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670220883/Kuschel_Kevin-01-003-8222.pdf?1670220883,791
"Kevin Kuschel, badge #None",Richmond Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670221910/Kushel_Criminal_Record.pdf?1670221910,792
"Jarrod Kunze, badge #3910",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1462/attachments/original/1647659316/RCA-2022-00092_-_Legal_settlement_Workers'_Compensation_claim_of_Jarrod_Kunze.pdf?1647659316,793
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614178609/Disorderly_conduct__in_its_zeal_to_bust_drug_dealers_and_prostitutes__a_Minneapolis_Police_unit_crosses_the_line___MinnPost.pdf?1614178609,794
"Steven Lecy, badge #4057",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614178609/Disorderly_conduct__in_its_zeal_to_bust_drug_dealers_and_prostitutes__a_Minneapolis_Police_unit_crosses_the_line___MinnPost.pdf?1614178609,794
"Sean McTaggart, badge #4657",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614178609/Disorderly_conduct__in_its_zeal_to_bust_drug_dealers_and_prostitutes__a_Minneapolis_Police_unit_crosses_the_line___MinnPost.pdf?1614178609,794
"Christopher Reiter, badge #5938",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614178609/Disorderly_conduct__in_its_zeal_to_bust_drug_dealers_and_prostitutes__a_Minneapolis_Police_unit_crosses_the_line___MinnPost.pdf?1614178609,794
"Bryce Robinson, badge #6062",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614178609/Disorderly_conduct__in_its_zeal_to_bust_drug_dealers_and_prostitutes__a_Minneapolis_Police_unit_crosses_the_line___MinnPost.pdf?1614178609,794
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1597995866/Goyette_v_Minneapolis.pdf?1597995866,795
"Illya Kuznetsov, badge #3911",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1606188077/Illya_Kuznedtsov_Article.pdf?1606188077,796
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1597995883/Levy_Armstrong_v_Minneapolis.pdf?1597995883,797
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604323/04-2153_Kroll_and_Krueger_Pt_2.pdf?1596604323,798
"Wallace M. Krueger, badge #3883",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604323/04-2153_Kroll_and_Krueger_Pt_2.pdf?1596604323,798
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604344/04-2153_Kroll_and_Krueger_Pt_3.pdf?1596604344,799
"Wallace M. Krueger, badge #3883",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604344/04-2153_Kroll_and_Krueger_Pt_3.pdf?1596604344,799
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604298/04-2153_Kroll_and_Krueger_Pt_1.pdf?1596604298,800
"Wallace M. Krueger, badge #3883",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604298/04-2153_Kroll_and_Krueger_Pt_1.pdf?1596604298,800
"Cara Lange, badge #None",Hennepin County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1473/attachments/original/1671254299/20211214_Lange.pdf?1671254299,801
"David S. Langfellow, badge #382250",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618091706/St._Paul_activist_to_sue_city_over_police_raid_before_RNC_-_StarTribune.com.pdf?1618091706,802
"Christopher Lange, badge #3958",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1608/attachments/original/1753998803/21-11086_Christopher_Lange.pdf?1753998803,803
"Paul J. Kuntz, badge #374700",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616268830/2019_New_St._Paul_police_union_president_takes_over.pdf?1616268830,804
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604408/04-2153_Kroll_and_Krueger_Pt_6.pdf?1596604408,805
"Wallace M. Krueger, badge #3883",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604408/04-2153_Kroll_and_Krueger_Pt_6.pdf?1596604408,805
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604391/04-2153_Kroll_and_Krueger_Pt_5.pdf?1596604391,806
"Wallace M. Krueger, badge #3883",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604391/04-2153_Kroll_and_Krueger_Pt_5.pdf?1596604391,806
"Ross Lapp, badge #3961",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637578/RCA-2021-01216_-_Legal_settlement_Workers'_Compensation_claim_of_Ross_Lapp.pdf?1638637578,807
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604368/04-2153_Kroll_and_Krueger_Pt_4.pdf?1596604368,808
"Wallace M. Krueger, badge #3883",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604368/04-2153_Kroll_and_Krueger_Pt_4.pdf?1596604368,808
"David S. Langfellow, badge #382250",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618091572/Peter_P_Bydzovsky.pdf?1618091572,809
"Todd L. Lappegaard, badge #3968",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625926160/601020978_Lappegard_Rpt_tcm19-163337.pdf?1625926160,810
"David W. Larson, badge #None",,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670223862/Larson_David-20-050-12010.pdf?1670223862,811
"Thomas M. Lardy, badge #3975",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1462/attachments/original/1647659321/RCA-2022-00166_-_Legal_Settlement_Workers'_Compensation_claim_of_Thomas_Lardy.pdf?1647659321,812
"Michael Lardy, badge #3974",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613597722/Chauvin_Shooting_Article.pdf?1613597722,813
"Marvin A. Schumer, badge #6401",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613597722/Chauvin_Shooting_Article.pdf?1613597722,813
"Todd L. Lappegaard, badge #3968",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625925910/Fmr._Cop_Won%E2%80%99t_Get_Job_Back_After_Tasering_Incident_%E2%80%93_WCCO___CBS_Minnesota.pdf?1625925910,814
"Vyacheslav Lasey, badge #None",Hennepin County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1473/attachments/original/1671254300/20211214_Lasey.pdf?1671254300,815
"Michael Lardy, badge #3974",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626292104/27_Apr_1993__Page_1_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626292104,816
"Marvin A. Schumer, badge #6401",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626292104/27_Apr_1993__Page_1_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626292104,816
"Michael Lardy, badge #3974",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626293212/13_Jun_1993__Page_23_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626293212,817
"Marvin A. Schumer, badge #6401",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626293212/13_Jun_1993__Page_23_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626293212,817
"Michael Lardy, badge #3974",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626294521/02_Jan_1994__Page_21_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626294521,818
"Marvin A. Schumer, badge #6401",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626294521/02_Jan_1994__Page_21_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626294521,818
"Michael Lardy, badge #3974",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626293838/27_May_1994__Page_1_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626293838,819
"Marvin A. Schumer, badge #6401",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626293838/27_May_1994__Page_1_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626293838,819
"Michael Lardy, badge #3974",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626294964/Star_Tribune_Thu__Jul_13__1995_-merged.pdf?1626294964,820
"Marvin A. Schumer, badge #6401",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626294964/Star_Tribune_Thu__Jul_13__1995_-merged.pdf?1626294964,820
"Joseph Klimmek, badge #3735",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638148320/14-05557_Klimmek_Part_1.pdf?1638148320,821
"Michael Lardy, badge #3974",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626292918/05_Jun_1993__Page_1_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626292918,822
"Marvin A. Schumer, badge #6401",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626292918/05_Jun_1993__Page_1_-_Star_Tribune_at_Newspapers.com-merged.pdf?1626292918,822
"Steven Lecy, badge #4057",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615830405/2015_3_prostitution_cases_dismissed_over_behavior_by_Minneapolis_officers.pdf?1615830405,823
"Abubakar Muridi, badge #4896",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615830405/2015_3_prostitution_cases_dismissed_over_behavior_by_Minneapolis_officers.pdf?1615830405,823
"Christopher Reiter, badge #5938",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615830405/2015_3_prostitution_cases_dismissed_over_behavior_by_Minneapolis_officers.pdf?1615830405,823
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614137885/Document_27_Settlement_Conference_%281%29.pdf?1614137885,824
"Cory Lee, badge #536",Hennepin County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1473/attachments/original/1671254301/20211214_Lee.pdf?1671254301,825
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614138451/Document_29_Order_of_Dismissal.pdf?1614138451,826
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614280412/Minneapolis_police_officer_fired_for_unspecified_misconduct_-_StarTribune.com.pdf?1614280412,827
"Roderick Weber, badge #7612",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614280412/Minneapolis_police_officer_fired_for_unspecified_misconduct_-_StarTribune.com.pdf?1614280412,827
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614281997/Mpls._won't_defend_officer_in_force_lawsuit_-_StarTribune.com.pdf?1614281997,828
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614137259/2016BlayneLeynerDenialofIndemnification.pdf?1614137259,829
"Steven Lecy, badge #4057",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615829983/2015Lecy_Minneapolis_cop_at_center_of_prostitution_sting.pdf?1615829983,830
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614138191/Document_28_Stipulation_of_Dismissal_Against_City.pdf?1614138191,831
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604438/04-2153_Kroll_and_Krueger_Pt_7.pdf?1596604438,832
"Wallace M. Krueger, badge #3883",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596604438/04-2153_Kroll_and_Krueger_Pt_7.pdf?1596604438,832
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1630117973/Lehner_Arbitration_2019.pdf?1630117973,833
"Joseph Klimmek, badge #3735",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638148305/14-05557_Klimmek_Part_2.pdf?1638148305,834
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638151971/13-31395_Lehner_Part_2.pdf?1638151971,835
"Ryan Lettner, badge #None",Chatfield Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670225242/Lettner_Ryan-09-001-16441.pdf?1670225242,836
"Ryan Lettner, badge #None",Chatfield Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670225247/Lettner_Officer_among_those_charged_in_area_thefts_-_Post_Bulletin.pdf?1670225247,837
"Clinton J. Letch, badge #4099",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1462/attachments/original/1647659314/RCA-2022-00200_-_Legal_Settlement_Workers'_Compensation_claim_of_Clinton_Letch.pdf?1647659314,838
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638150709/13-31131_Lehner_Part_5.pdf?1638150709,839
"Ryan Lettner, badge #None",Chatfield Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670225244/Lettner_2007_Conviction_Register_of_Actions.pdf?1670225244,840
"Ryan Lettner, badge #None",Chatfield Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670225240/Lettner_Criminal_History.pdf?1670225240,841
"Ryan Lettner, badge #None",Chatfield Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670225249/Lettner_City_denies_Brothers_liquor_license_transfer_SC_Times.pdf?1670225249,842
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638150728/13-31131_Lehner_Part_2.pdf?1638150728,843
"David Lewandowski, badge #615",Hennepin County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1473/attachments/original/1671254315/20220126_Lewandowski.pdf?1671254315,844
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638150704/13-31131_Lehner_Part_4.pdf?1638150704,845
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1638779892/OPCR_15-16258_Lehner_Part_1.pdf?1638779892,846
"Adam Lewis, badge #4102",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625933766/Pregnant_Woman_Tased__Minneapolis_Police_Investigating_Reports_Of_Taser_Use_On_Latrice_Trotter__VIDEO_.pdf?1625933766,847
"Michael Williams, badge #7775",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625933766/Pregnant_Woman_Tased__Minneapolis_Police_Investigating_Reports_Of_Taser_Use_On_Latrice_Trotter__VIDEO_.pdf?1625933766,847
"Tyler Liebfried, badge #None",Duluth Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1624057825/Duluth_no_longer_paying_officer_charged_in_shooting_Tyler_Liebfried.pdf?1624057825,848
"Renee Lewis, badge #4105",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638152906/13-31535_Lewis_Part_2.pdf?1638152906,849
"Travis Lindberg, badge #None",Babbitt Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670226646/Lindberg_Travis-12-001-19308.pdf?1670226646,850
"Renee Lewis, badge #4105",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638152893/13-31535_Lewis_Part_4.pdf?1638152893,851
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638150697/13-31131_Lehner_Part_3.pdf?1638150697,852
"Doug Leiter, badge #4074",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615924343/1999_Leiter_crash.pdf?1615924343,853
"Matthew Lindquist, badge #4169",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625952191/Minneapolis_man_files_federal_lawsuit_against_police_officers_who_stopped_him_from_filming_crime_scene_-_StarTribune.com.pdf?1625952191,854
"Travis Lindberg, badge #None",Babbitt Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670226649/Lindberg_Part-time_Babbitt_police_officer_charged_with_felony_domestic_assault_of_his_girlfriend_News_mesabitribune.com.pdf?1670226649,855
"Travis Lindberg, badge #None",Babbitt Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670226644/Lindberg_Conviction_Register_of_Actions.pdf?1670226644,856
"Richard Lillard, badge #4151",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753848004/18-16927_Richard_Lillard.pdf?1753848004,857
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638150714/13-31131_Lehner_Part_6.pdf?1638150714,858
"Travis Lindberg, badge #None",Babbitt Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670226654/Lindber_Carlton_man__a_former_cop__sentenced_for_strangulation_assault_of_girlfriend_-_Duluth_News_Tribune.pdf?1670226654,859
"Blayne Lehner, badge #4073",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638151220/13-31233_Lehner_Part_4.pdf?1638151220,860
"Alan Liotta, badge #4196",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637596/RCA-2021-01005_-_Legal_Settlement_Workers'_Compensation_claim_of_Alan_Liotta.pdf?1638637596,861
"Wendy Liotta (Berg), badge #491",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637595/RCA-2021-01003_-_Legal_Settlement_Workers'_Compensation_claim_of_Wendy_Liotta.pdf?1638637595,862
"Matthew Lisic, badge #None",Wright County Sheriffs Office,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1755298532/Lisic_A_Pattern_of_Questionable_Stops.pdf?1755298532,863
